id_student,code_module,code_presentation,gender,age_band,imd_band,final_result,is_at_risk,risk_score,risk_tier,predicted_risk
690628,FFF,2014J,M,0-35,70-80%,Pass,0,0.00641845,Low,0
690631,FFF,2014J,M,35-55,40-50%,Withdrawn,1,0.9999114,High,1
690635,FFF,2014J,M,0-35,60-70%,Distinction,0,0.0032485272,Low,0
690656,FFF,2014J,M,0-35,10-20,Withdrawn,1,0.9999145,High,1
690687,FFF,2014J,M,35-55,0-10%,Withdrawn,1,0.9994518,High,1
690746,FFF,2014J,F,35-55,80-90%,Distinction,0,0.0024218997,Low,0
690832,FFF,2014J,M,35-55,20-30%,Fail,1,0.104284815,Low,0
690872,FFF,2014J,M,0-35,80-90%,Pass,0,0.05474827,Low,0
690962,FFF,2014J,M,0-35,60-70%,Withdrawn,1,0.99765766,High,1
691056,FFF,2014J,M,0-35,50-60%,Withdrawn,1,0.9999149,High,1
691177,FFF,2014J,M,0-35,70-80%,Fail,1,0.999798,High,1
691253,FFF,2014J,M,0-35,60-70%,Withdrawn,1,0.999884,High,1
691269,FFF,2014J,M,0-35,90-100%,Pass,0,0.048759874,Low,0
691280,FFF,2014J,M,0-35,90-100%,Pass,0,0.1800393,Low,0
691288,FFF,2014J,F,35-55,20-30%,Fail,1,0.9997806,High,1
691326,FFF,2014J,F,0-35,30-40%,Fail,1,0.6177456,Medium,1
691375,FFF,2014J,M,0-35,0-10%,Fail,1,0.92992604,High,1
691465,FFF,2014J,M,35-55,30-40%,Fail,1,0.63616455,Medium,1
691563,FFF,2014J,M,35-55,50-60%,Withdrawn,1,0.9998404,High,1
691699,FFF,2014J,M,0-35,80-90%,Pass,0,0.009819075,Low,0
691722,FFF,2014J,M,0-35,50-60%,Distinction,0,0.004766605,Low,0
691805,FFF,2014J,M,0-35,50-60%,Withdrawn,1,0.99985397,High,1
691873,FFF,2014J,M,0-35,40-50%,Pass,0,0.1933032,Low,0
691932,FFF,2014J,M,35-55,0-10%,Pass,0,0.06914692,Low,0
692010,FFF,2014J,F,35-55,90-100%,Pass,0,0.0037381025,Low,0
692097,FFF,2014J,F,0-35,10-20,Pass,0,0.018191371,Low,0
692189,FFF,2014J,M,0-35,90-100%,Withdrawn,1,0.99980456,High,1
692219,FFF,2014J,M,0-35,20-30%,Withdrawn,1,0.99990165,High,1
692220,FFF,2014J,M,0-35,50-60%,Pass,0,0.04713166,Low,0
692273,FFF,2014J,M,0-35,80-90%,Withdrawn,1,0.9998173,High,1
692297,FFF,2014J,M,35-55,50-60%,Fail,1,0.9992054,High,1
692301,FFF,2014J,M,0-35,60-70%,Pass,0,0.087303855,Low,0
692334,FFF,2014J,M,0-35,0-10%,Pass,0,0.0033713626,Low,0
692454,FFF,2014J,M,0-35,60-70%,Pass,0,0.02513822,Low,0
692612,FFF,2014J,M,35-55,10-20,Pass,0,0.0019821057,Low,0
692632,FFF,2014J,M,0-35,10-20,Fail,1,0.99970055,High,1
692740,FFF,2014J,M,0-35,20-30%,Withdrawn,1,0.99967957,High,1
692893,FFF,2014J,M,0-35,50-60%,Pass,0,0.1653533,Low,0
692898,FFF,2014J,M,0-35,10-20,Withdrawn,1,0.99992585,High,1
692946,FFF,2014J,M,0-35,70-80%,Fail,1,0.98162776,High,1
692962,FFF,2014J,M,0-35,90-100%,Pass,0,0.0069479193,Low,0
692968,FFF,2014J,M,0-35,90-100%,Pass,0,0.038738806,Low,0
692976,FFF,2014J,M,0-35,0-10%,Withdrawn,1,0.99993885,High,1
693114,FFF,2014J,M,0-35,40-50%,Withdrawn,1,0.9999286,High,1
693160,FFF,2014J,M,0-35,80-90%,Pass,0,0.066543415,Low,0
693162,FFF,2014J,M,35-55,40-50%,Distinction,0,0.003600538,Low,0
693197,FFF,2014J,M,0-35,10-20,Pass,0,0.06600683,Low,0
693223,FFF,2014J,M,0-35,80-90%,Withdrawn,1,0.9997085,High,1
693236,FFF,2014J,M,0-35,?,Pass,0,0.06579667,Low,0
693246,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.99990535,High,1
693345,FFF,2014J,F,0-35,?,Pass,0,0.058335718,Low,0
693373,FFF,2014J,M,0-35,90-100%,Distinction,0,0.0024879447,Low,0
693448,FFF,2014J,M,35-55,0-10%,Withdrawn,1,0.9999175,High,1
693497,FFF,2014J,M,0-35,80-90%,Pass,0,0.04371625,Low,0
693519,FFF,2014J,M,0-35,?,Pass,0,0.30365717,Low,0
693573,FFF,2014J,M,0-35,30-40%,Withdrawn,1,0.9994981,High,1
693628,FFF,2014J,M,35-55,50-60%,Pass,0,0.035156485,Low,0
693629,FFF,2014J,M,0-35,80-90%,Fail,1,0.99982494,High,1
693764,FFF,2014J,M,35-55,20-30%,Pass,0,0.06795096,Low,0
693806,FFF,2014J,F,0-35,30-40%,Distinction,0,0.0049789306,Low,0
693812,FFF,2014J,M,0-35,0-10%,Withdrawn,1,0.99990404,High,1
693873,FFF,2014J,M,0-35,20-30%,Fail,1,0.02876491,Low,0
693903,FFF,2014J,M,0-35,70-80%,Distinction,0,0.001973006,Low,0
693906,FFF,2014J,M,35-55,70-80%,Withdrawn,1,0.99976665,High,1
693907,FFF,2014J,F,35-55,0-10%,Pass,0,0.019631844,Low,0
694059,FFF,2014J,F,35-55,40-50%,Withdrawn,1,0.99886274,High,1
694128,FFF,2014J,M,0-35,?,Pass,0,0.0039405394,Low,0
694144,FFF,2014J,M,35-55,?,Distinction,0,0.0032089148,Low,0
694221,FFF,2014J,M,0-35,40-50%,Fail,1,0.47504944,Medium,0
694272,FFF,2014J,M,0-35,40-50%,Withdrawn,1,0.9999095,High,1
694284,FFF,2014J,F,0-35,80-90%,Withdrawn,1,0.99966896,High,1
694376,FFF,2014J,M,0-35,80-90%,Fail,1,0.99972886,High,1
694415,FFF,2014J,F,0-35,0-10%,Withdrawn,1,0.99975735,High,1
694428,FFF,2014J,M,0-35,50-60%,Pass,0,0.13012269,Low,0
694456,FFF,2014J,M,0-35,70-80%,Pass,0,0.14208569,Low,0
694464,FFF,2014J,M,0-35,0-10%,Withdrawn,1,0.9999038,High,1
694536,FFF,2014J,M,0-35,60-70%,Withdrawn,1,0.9998921,High,1
694622,FFF,2014J,M,0-35,10-20,Pass,0,0.02454034,Low,0
694669,FFF,2014J,M,0-35,20-30%,Withdrawn,1,0.9998927,High,1
694715,FFF,2014J,M,0-35,20-30%,Withdrawn,1,0.99975103,High,1
694716,FFF,2014J,M,0-35,90-100%,Pass,0,0.0030893588,Low,0
694827,FFF,2014J,M,0-35,?,Pass,0,0.024565369,Low,0
694836,FFF,2014J,F,0-35,0-10%,Pass,0,0.33142778,Medium,0
694848,FFF,2014J,M,35-55,90-100%,Distinction,0,0.0036799703,Low,0
695090,FFF,2014J,M,0-35,20-30%,Pass,0,0.1340395,Low,0
695169,FFF,2014J,M,0-35,80-90%,Pass,0,0.004100753,Low,0
695220,FFF,2014J,M,35-55,?,Withdrawn,1,0.999765,High,1
695250,FFF,2014J,M,35-55,10-20,Withdrawn,1,0.99963665,High,1
695251,FFF,2014J,M,0-35,?,Withdrawn,1,0.999882,High,1
695369,FFF,2014J,F,0-35,0-10%,Withdrawn,1,0.99981266,High,1
695380,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.9999167,High,1
695416,FFF,2014J,M,0-35,60-70%,Withdrawn,1,0.99974686,High,1
695449,FFF,2014J,M,35-55,?,Withdrawn,1,0.9997465,High,1
695471,FFF,2014J,M,0-35,80-90%,Pass,0,0.0128155425,Low,0
695485,FFF,2014J,M,35-55,90-100%,Pass,0,0.07839229,Low,0
695550,FFF,2014J,M,0-35,70-80%,Fail,1,0.9816907,High,1
695574,FFF,2014J,F,0-35,0-10%,Withdrawn,1,0.99968135,High,1
695637,FFF,2014J,M,35-55,?,Distinction,0,0.006021224,Low,0
695676,FFF,2014J,M,0-35,50-60%,Withdrawn,1,0.9996549,High,1
695700,FFF,2014J,M,0-35,70-80%,Fail,1,0.84332174,High,1
695729,FFF,2014J,M,35-55,0-10%,Pass,0,0.036958914,Low,0
695748,FFF,2014J,M,0-35,0-10%,Withdrawn,1,0.9998485,High,1
695764,FFF,2014J,M,0-35,0-10%,Withdrawn,1,0.99973196,High,1
695803,FFF,2014J,M,35-55,90-100%,Pass,0,0.004534517,Low,0
695825,FFF,2014J,M,0-35,60-70%,Withdrawn,1,0.99771583,High,1
695869,FFF,2014J,M,35-55,90-100%,Pass,0,0.0016896188,Low,0
695879,FFF,2014J,F,0-35,30-40%,Withdrawn,1,0.9999249,High,1
695926,FFF,2014J,M,0-35,30-40%,Fail,1,0.9990528,High,1
695964,FFF,2014J,M,0-35,40-50%,Withdrawn,1,0.99984765,High,1
696039,FFF,2014J,M,0-35,60-70%,Fail,1,0.82929224,High,1
696043,FFF,2014J,F,0-35,60-70%,Distinction,0,0.0021649892,Low,0
696071,FFF,2014J,F,0-35,30-40%,Withdrawn,1,0.99967647,High,1
696082,FFF,2014J,M,0-35,?,Pass,0,0.0020301184,Low,0
696091,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.9999002,High,1
696188,FFF,2014J,M,0-35,?,Pass,0,0.048661307,Low,0
696253,FFF,2014J,M,0-35,50-60%,Withdrawn,1,0.99988914,High,1
696275,FFF,2014J,M,35-55,?,Distinction,0,0.0015046299,Low,0
696276,FFF,2014J,M,0-35,?,Withdrawn,1,0.99967957,High,1
696318,FFF,2014J,M,0-35,70-80%,Distinction,0,0.00567275,Low,0
696329,FFF,2014J,M,0-35,90-100%,Distinction,0,0.0030896668,Low,0
696347,FFF,2014J,F,0-35,50-60%,Pass,0,0.0047580623,Low,0
696364,FFF,2014J,M,0-35,20-30%,Pass,0,0.04358852,Low,0
696410,FFF,2014J,M,35-55,50-60%,Withdrawn,1,0.9998567,High,1
696456,FFF,2014J,M,0-35,10-20,Fail,1,0.99988616,High,1
696583,FFF,2014J,M,0-35,60-70%,Fail,1,0.1994883,Low,0
696615,FFF,2014J,M,0-35,70-80%,Fail,1,0.999097,High,1
696653,FFF,2014J,M,0-35,90-100%,Fail,1,0.99792874,High,1
696659,FFF,2014J,F,0-35,40-50%,Pass,0,0.07020943,Low,0
696662,FFF,2014J,F,0-35,60-70%,Distinction,0,0.003084959,Low,0
696664,FFF,2014J,F,35-55,70-80%,Withdrawn,1,0.99963427,High,1
696666,FFF,2014J,M,0-35,0-10%,Fail,1,0.6283127,Medium,1
696671,FFF,2014J,F,0-35,0-10%,Pass,0,0.027506668,Low,0
696672,FFF,2014J,M,0-35,90-100%,Pass,0,0.084155425,Low,0
696674,FFF,2014J,M,0-35,90-100%,Pass,0,0.13757932,Low,0
696678,FFF,2014J,F,0-35,80-90%,Pass,0,0.020331416,Low,0
696729,FFF,2014J,M,0-35,30-40%,Pass,0,0.038830776,Low,0
696943,FFF,2014J,F,0-35,0-10%,Withdrawn,1,0.99989474,High,1
696981,FFF,2014J,F,0-35,40-50%,Withdrawn,1,0.9996954,High,1
696985,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.99963427,High,1
697027,FFF,2014J,M,0-35,30-40%,Fail,1,0.70866454,High,1
697042,FFF,2014J,M,0-35,20-30%,Withdrawn,1,0.99923325,High,1
697114,FFF,2014J,M,0-35,10-20,Pass,0,0.017524714,Low,0
697160,FFF,2014J,M,0-35,40-50%,Fail,1,0.9998652,High,1
697192,FFF,2014J,M,0-35,0-10%,Withdrawn,1,0.9998381,High,1
697204,FFF,2014J,M,0-35,90-100%,Withdrawn,1,0.9995608,High,1
697215,FFF,2014J,M,0-35,10-20,Withdrawn,1,0.9998456,High,1
697255,FFF,2014J,M,35-55,70-80%,Pass,0,0.002431423,Low,0
697257,FFF,2014J,M,35-55,10-20,Withdrawn,1,0.9997204,High,1
697299,FFF,2014J,M,0-35,70-80%,Withdrawn,1,0.9998216,High,1
697438,FFF,2014J,M,0-35,10-20,Withdrawn,1,0.9960646,High,1
697478,FFF,2014J,M,0-35,20-30%,Pass,0,0.048047762,Low,0
697529,FFF,2014J,M,0-35,0-10%,Withdrawn,1,0.99983823,High,1
697554,FFF,2014J,M,0-35,30-40%,Withdrawn,1,0.9998617,High,1
697581,FFF,2014J,M,0-35,30-40%,Withdrawn,1,0.9996642,High,1
697665,FFF,2014J,M,0-35,90-100%,Withdrawn,1,0.99989736,High,1
697878,FFF,2014J,M,0-35,50-60%,Pass,0,0.007547852,Low,0
697998,FFF,2014J,M,35-55,90-100%,Pass,0,0.50567144,Medium,1
698015,FFF,2014J,M,0-35,0-10%,Pass,0,0.025240567,Low,0
698020,FFF,2014J,F,0-35,20-30%,Withdrawn,1,0.99992883,High,1
698112,FFF,2014J,M,0-35,70-80%,Withdrawn,1,0.99978036,High,1
698157,FFF,2014J,M,0-35,0-10%,Fail,1,0.9998441,High,1
698193,FFF,2014J,M,0-35,20-30%,Fail,1,0.9998118,High,1
698233,FFF,2014J,M,0-35,50-60%,Withdrawn,1,0.9998491,High,1
698237,FFF,2014J,F,0-35,50-60%,Withdrawn,1,0.9995608,High,1
698278,FFF,2014J,F,0-35,30-40%,Withdrawn,1,0.9998485,High,1
698384,FFF,2014J,M,0-35,70-80%,Pass,0,0.0035709604,Low,0
698407,FFF,2014J,M,0-35,60-70%,Fail,1,0.9982987,High,1
698485,FFF,2014J,M,0-35,40-50%,Pass,0,0.026368184,Low,0
698656,FFF,2014J,F,0-35,70-80%,Pass,0,0.055232156,Low,0
698762,FFF,2014J,F,35-55,70-80%,Withdrawn,1,0.99984133,High,1
699126,FFF,2014J,M,0-35,40-50%,Pass,0,0.19037771,Low,0
699127,FFF,2014J,M,0-35,80-90%,Fail,1,0.56362283,Medium,1
699128,FFF,2014J,M,0-35,50-60%,Pass,0,0.3054129,Low,0
836614,FFF,2014J,M,55<=,90-100%,Fail,1,0.9992803,High,1
884652,FFF,2014J,M,35-55,70-80%,Withdrawn,1,0.9999094,High,1
895524,FFF,2014J,M,55<=,90-100%,Distinction,0,0.0024805157,Low,0
900936,FFF,2014J,M,55<=,40-50%,Withdrawn,1,0.9999485,High,1
1021350,FFF,2014J,M,55<=,10-20,Fail,1,0.94699335,High,1
1042726,FFF,2014J,M,35-55,30-40%,Fail,1,0.3777862,Medium,0
1318759,FFF,2014J,M,35-55,50-60%,Pass,0,0.030420369,Low,0
1348205,FFF,2014J,M,35-55,90-100%,Distinction,0,0.0015747839,Low,0
1391717,FFF,2014J,M,35-55,0-10%,Pass,0,0.0064319656,Low,0
1409532,FFF,2014J,M,35-55,50-60%,Fail,1,0.8721676,High,1
1413902,FFF,2014J,M,35-55,0-10%,Fail,1,0.42436758,Medium,0
1424608,FFF,2014J,M,35-55,90-100%,Withdrawn,1,0.99971586,High,1
1448966,FFF,2014J,M,35-55,50-60%,Pass,0,0.03781594,Low,0
1449171,FFF,2014J,M,35-55,?,Withdrawn,1,0.99985075,High,1
1450604,FFF,2014J,M,35-55,70-80%,Pass,0,0.09066195,Low,0
1459010,FFF,2014J,M,35-55,10-20,Withdrawn,1,0.9998988,High,1
1473878,FFF,2014J,M,35-55,30-40%,Pass,0,0.06910158,Low,0
1477284,FFF,2014J,M,35-55,40-50%,Withdrawn,1,0.9994541,High,1
1501577,FFF,2014J,M,35-55,70-80%,Distinction,0,0.008748849,Low,0
1514245,FFF,2014J,M,35-55,0-10%,Withdrawn,1,0.9998153,High,1
1532711,FFF,2014J,M,35-55,10-20,Withdrawn,1,0.9994547,High,1
1537796,FFF,2014J,M,35-55,90-100%,Withdrawn,1,0.9999403,High,1
1585671,FFF,2014J,F,35-55,10-20,Pass,0,0.0017266498,Low,0
1588621,FFF,2014J,M,35-55,0-10%,Withdrawn,1,0.99947757,High,1
1603549,FFF,2014J,M,35-55,70-80%,Pass,0,0.0026847827,Low,0
1629444,FFF,2014J,F,35-55,70-80%,Withdrawn,1,0.9998305,High,1
1631797,FFF,2014J,M,35-55,70-80%,Pass,0,0.01304328,Low,0
1639699,FFF,2014J,M,35-55,40-50%,Pass,0,0.037209243,Low,0
1640680,FFF,2014J,M,0-35,80-90%,Pass,0,0.01863122,Low,0
1658963,FFF,2014J,M,35-55,70-80%,Pass,0,0.045433827,Low,0
1677677,FFF,2014J,F,35-55,40-50%,Pass,0,0.05618675,Low,0
1683192,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.99986553,High,1
1722493,FFF,2014J,F,35-55,40-50%,Fail,1,0.03367966,Low,0
1733664,FFF,2014J,F,35-55,10-20,Fail,1,0.9978065,High,1
1745145,FFF,2014J,M,35-55,30-40%,Withdrawn,1,0.9998927,High,1
1752994,FFF,2014J,M,35-55,?,Pass,0,0.0137999,Low,0
1755594,FFF,2014J,M,35-55,40-50%,Distinction,0,0.0049530314,Low,0
1765045,FFF,2014J,F,35-55,10-20,Withdrawn,1,0.999912,High,1
1766102,FFF,2014J,M,35-55,40-50%,Fail,1,0.999783,High,1
1771775,FFF,2014J,M,35-55,30-40%,Pass,0,0.06773601,Low,0
1796402,FFF,2014J,F,35-55,20-30%,Pass,0,0.05015019,Low,0
1810759,FFF,2014J,M,0-35,30-40%,Pass,0,0.025898937,Low,0
1816458,FFF,2014J,M,35-55,40-50%,Pass,0,0.003478077,Low,0
1817710,FFF,2014J,M,35-55,70-80%,Distinction,0,0.0028103283,Low,0
1818385,FFF,2014J,F,35-55,30-40%,Pass,0,0.098595664,Low,0
1836241,FFF,2014J,M,35-55,60-70%,Pass,0,0.0024739467,Low,0
1837138,FFF,2014J,F,35-55,90-100%,Distinction,0,0.0030003935,Low,0
1856869,FFF,2014J,M,0-35,10-20,Fail,1,0.08492842,Low,0
1866233,FFF,2014J,M,35-55,10-20,Fail,1,0.9916841,High,1
1871598,FFF,2014J,M,35-55,20-30%,Distinction,0,0.00196094,Low,0
1871684,FFF,2014J,M,35-55,60-70%,Pass,0,0.16901854,Low,0
1873360,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.99993336,High,1
1877902,FFF,2014J,M,35-55,70-80%,Pass,0,0.0048627537,Low,0
1879321,FFF,2014J,M,35-55,70-80%,Distinction,0,0.0034291267,Low,0
1881231,FFF,2014J,M,35-55,60-70%,Pass,0,0.009362362,Low,0
1887108,FFF,2014J,F,35-55,90-100%,Pass,0,0.00111859,Low,0
1889752,FFF,2014J,M,55<=,90-100%,Pass,0,0.1658032,Low,0
1895399,FFF,2014J,M,0-35,40-50%,Withdrawn,1,0.9998876,High,1
1929219,FFF,2014J,M,35-55,90-100%,Withdrawn,1,0.9998448,High,1
1944167,FFF,2014J,M,35-55,10-20,Fail,1,0.9974504,High,1
1948159,FFF,2014J,F,35-55,?,Distinction,0,0.11542697,Low,0
1961652,FFF,2014J,F,0-35,70-80%,Fail,1,0.9987556,High,1
1962049,FFF,2014J,M,35-55,90-100%,Pass,0,0.0230042,Low,0
1962062,FFF,2014J,M,35-55,30-40%,Fail,1,0.7149946,High,1
1972092,FFF,2014J,M,35-55,80-90%,Pass,0,0.045644797,Low,0
1972368,FFF,2014J,M,35-55,0-10%,Withdrawn,1,0.99981683,High,1
1995177,FFF,2014J,M,0-35,70-80%,Distinction,0,0.0036585496,Low,0
1998834,FFF,2014J,M,0-35,50-60%,Pass,0,0.047599502,Low,0
2017487,FFF,2014J,M,35-55,20-30%,Distinction,0,0.001390291,Low,0
2020628,FFF,2014J,M,35-55,10-20,Pass,0,0.09771427,Low,0
2026075,FFF,2014J,M,55<=,90-100%,Withdrawn,1,0.997919,High,1
2028523,FFF,2014J,F,35-55,50-60%,Withdrawn,1,0.9998406,High,1
2029571,FFF,2014J,M,35-55,30-40%,Withdrawn,1,0.9993299,High,1
2035700,FFF,2014J,F,35-55,30-40%,Pass,0,0.010477536,Low,0
2036893,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.9999089,High,1
2047575,FFF,2014J,M,35-55,40-50%,Distinction,0,0.0012475413,Low,0
2065972,FFF,2014J,M,35-55,40-50%,Pass,0,0.011623803,Low,0
2067799,FFF,2014J,F,35-55,70-80%,Fail,1,0.947925,High,1
2071670,FFF,2014J,M,35-55,0-10%,Withdrawn,1,0.99987316,High,1
2081123,FFF,2014J,M,0-35,?,Pass,0,0.01286964,Low,0
2088982,FFF,2014J,M,35-55,80-90%,Withdrawn,1,0.99221367,High,1
2096251,FFF,2014J,M,35-55,40-50%,Pass,0,0.005067537,Low,0
2103552,FFF,2014J,M,35-55,80-90%,Withdrawn,1,0.9703898,High,1
2104819,FFF,2014J,F,35-55,70-80%,Withdrawn,1,0.9997433,High,1
2106955,FFF,2014J,F,35-55,80-90%,Distinction,0,0.013026104,Low,0
2107747,FFF,2014J,M,55<=,?,Withdrawn,1,0.9997867,High,1
2113446,FFF,2014J,F,35-55,60-70%,Withdrawn,1,0.9998394,High,1
2128283,FFF,2014J,M,35-55,50-60%,Pass,0,0.7956448,High,1
2137697,FFF,2014J,F,0-35,20-30%,Withdrawn,1,0.9998851,High,1
2138970,FFF,2014J,M,35-55,50-60%,Pass,0,0.020355523,Low,0
2140300,FFF,2014J,F,35-55,90-100%,Pass,0,0.041283373,Low,0
2143312,FFF,2014J,M,35-55,80-90%,Distinction,0,0.0026705181,Low,0
2143440,FFF,2014J,M,0-35,40-50%,Pass,0,0.010707064,Low,0
2146013,FFF,2014J,M,0-35,20-30%,Withdrawn,1,0.9998801,High,1
2154361,FFF,2014J,M,0-35,70-80%,Pass,0,0.30342636,Low,0
2160316,FFF,2014J,F,35-55,50-60%,Distinction,0,0.0007859752,Low,0
2161710,FFF,2014J,M,35-55,70-80%,Fail,1,0.8216656,High,1
2178837,FFF,2014J,M,35-55,60-70%,Pass,0,0.049196847,Low,0
2180090,FFF,2014J,M,35-55,10-20,Distinction,0,0.007763768,Low,0
2182293,FFF,2014J,M,35-55,30-40%,Fail,1,0.9998311,High,1
2185729,FFF,2014J,F,35-55,10-20,Pass,0,0.012254266,Low,0
2195853,FFF,2014J,F,0-35,0-10%,Fail,1,0.99727964,High,1
2197766,FFF,2014J,F,0-35,60-70%,Distinction,0,0.004348148,Low,0
2198970,FFF,2014J,M,35-55,50-60%,Withdrawn,1,0.9992592,High,1
2223401,FFF,2014J,M,35-55,50-60%,Withdrawn,1,0.999926,High,1
2254637,FFF,2014J,M,35-55,60-70%,Pass,0,0.045853816,Low,0
2256134,FFF,2014J,F,0-35,20-30%,Withdrawn,1,0.99972326,High,1
2268069,FFF,2014J,M,35-55,80-90%,Withdrawn,1,0.99967957,High,1
2272023,FFF,2014J,F,35-55,10-20,Withdrawn,1,0.9991517,High,1
2274542,FFF,2014J,M,35-55,20-30%,Pass,0,0.0026477443,Low,0
2278101,FFF,2014J,F,35-55,30-40%,Pass,0,0.29180902,Low,0
2282620,FFF,2014J,M,0-35,0-10%,Fail,1,0.9983045,High,1
2283708,FFF,2014J,M,0-35,20-30%,Withdrawn,1,0.999882,High,1
2293511,FFF,2014J,M,0-35,20-30%,Distinction,0,0.008273006,Low,0
2298106,FFF,2014J,M,35-55,50-60%,Distinction,0,0.0021171737,Low,0
2298895,FFF,2014J,M,35-55,60-70%,Distinction,0,0.0022950538,Low,0
2301830,FFF,2014J,M,35-55,10-20,Pass,0,0.004441077,Low,0
2306410,FFF,2014J,M,35-55,0-10%,Pass,0,0.0089909,Low,0
2316717,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.9984744,High,1
2332934,FFF,2014J,M,0-35,70-80%,Fail,1,0.32142323,Low,0
2339267,FFF,2014J,F,0-35,80-90%,Pass,0,0.31007192,Low,0
2341420,FFF,2014J,M,0-35,90-100%,Pass,0,0.052484423,Low,0
2342045,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.99993324,High,1
2343785,FFF,2014J,M,0-35,70-80%,Pass,0,0.015714303,Low,0
2351969,FFF,2014J,M,0-35,30-40%,Pass,0,0.124033235,Low,0
2360559,FFF,2014J,M,0-35,80-90%,Pass,0,0.005293251,Low,0
2366656,FFF,2014J,F,0-35,0-10%,Distinction,0,0.0074971784,Low,0
2371481,FFF,2014J,F,0-35,10-20,Withdrawn,1,0.9954863,High,1
2378208,FFF,2014J,M,0-35,80-90%,Pass,0,0.08352178,Low,0
2386732,FFF,2014J,F,35-55,70-80%,Distinction,0,0.004287483,Low,0
2395016,FFF,2014J,F,0-35,90-100%,Withdrawn,1,0.99984825,High,1
2398260,FFF,2014J,M,35-55,10-20,Withdrawn,1,0.999881,High,1
2399758,FFF,2014J,M,35-55,90-100%,Pass,0,0.0017462117,Low,0
2403701,FFF,2014J,M,55<=,70-80%,Pass,0,0.004389516,Low,0
2411981,FFF,2014J,M,35-55,20-30%,Withdrawn,1,0.99992895,High,1
2417433,FFF,2014J,M,35-55,0-10%,Fail,1,0.9811699,High,1
2417975,FFF,2014J,F,0-35,30-40%,Pass,0,0.027914066,Low,0
2424257,FFF,2014J,M,35-55,10-20,Fail,1,0.63008523,Medium,1
2427845,FFF,2014J,M,35-55,10-20,Pass,0,0.022220885,Low,0
2438784,FFF,2014J,M,35-55,90-100%,Pass,0,0.012391252,Low,0
2449490,FFF,2014J,M,0-35,30-40%,Withdrawn,1,0.9998753,High,1
2457440,FFF,2014J,M,35-55,?,Pass,0,0.17727889,Low,0
2459292,FFF,2014J,M,0-35,10-20,Pass,0,0.11204433,Low,0
2462281,FFF,2014J,F,35-55,20-30%,Withdrawn,1,0.9998447,High,1
2463282,FFF,2014J,M,35-55,70-80%,Withdrawn,1,0.99979705,High,1
2468232,FFF,2014J,M,35-55,90-100%,Withdrawn,1,0.95390964,High,1
2470326,FFF,2014J,M,35-55,10-20,Fail,1,0.9838217,High,1
2480886,FFF,2014J,F,0-35,80-90%,Fail,1,0.8272206,High,1
2482710,FFF,2014J,F,35-55,70-80%,Pass,0,0.009153832,Low,0
2486215,FFF,2014J,M,0-35,70-80%,Withdrawn,1,0.99987006,High,1
2486930,FFF,2014J,M,35-55,10-20,Pass,0,0.04187562,Low,0
2497090,FFF,2014J,M,0-35,60-70%,Withdrawn,1,0.99995255,High,1
2499307,FFF,2014J,M,0-35,60-70%,Pass,0,0.22180964,Low,0
2504129,FFF,2014J,F,0-35,0-10%,Fail,1,0.9992937,High,1
2505058,FFF,2014J,M,0-35,10-20,Fail,1,0.9998419,High,1
2509531,FFF,2014J,M,0-35,0-10%,Withdrawn,1,0.9998851,High,1
2519138,FFF,2014J,M,35-55,70-80%,Pass,0,0.042923342,Low,0
2521574,FFF,2014J,M,0-35,30-40%,Withdrawn,1,0.9998733,High,1
2529052,FFF,2014J,F,0-35,30-40%,Fail,1,0.99828464,High,1
2529419,FFF,2014J,M,0-35,0-10%,Pass,0,0.0072685797,Low,0
2530976,FFF,2014J,M,35-55,20-30%,Pass,0,0.064052425,Low,0
2535160,FFF,2014J,F,35-55,50-60%,Fail,1,0.99985766,High,1
2537777,FFF,2014J,M,0-35,10-20,Fail,1,0.72796494,High,1
2540871,FFF,2014J,M,0-35,0-10%,Fail,1,0.9819743,High,1
2542209,FFF,2014J,M,35-55,30-40%,Fail,1,0.059022088,Low,0
2544643,FFF,2014J,F,0-35,50-60%,Distinction,0,0.0027051638,Low,0
2544766,FFF,2014J,M,35-55,90-100%,Pass,0,0.10641303,Low,0
2546315,FFF,2014J,F,35-55,?,Distinction,0,0.0050791455,Low,0
2550534,FFF,2014J,M,0-35,60-70%,Withdrawn,1,0.9992805,High,1
2557008,FFF,2014J,M,0-35,20-30%,Distinction,0,0.003207222,Low,0
2558365,FFF,2014J,M,0-35,20-30%,Fail,1,0.92575085,High,1
2559144,FFF,2014J,F,0-35,10-20,Pass,0,0.07368675,Low,0
2563095,FFF,2014J,M,0-35,40-50%,Pass,0,0.113995455,Low,0
2579891,FFF,2014J,M,0-35,20-30%,Pass,0,0.006094046,Low,0
2584244,FFF,2014J,M,35-55,20-30%,Pass,0,0.04036456,Low,0
