id_student,code_module,is_at_risk,risk_score,risk_tier,predicted_risk,top_reason,top_shap,reason_2,reason_3,engagement_span,dropout_modules,mean_score,active_days,engagement_decline
693448,FFF,1,0.9999175,High,1,engagement_span,2.8236465,mean_score,engagement_decline,20.0,1,0.0,6.0,0.96875
693497,FFF,0,0.04371625,Low,0,engagement_span,1.2695572,dropout_modules,early_clicks,255.0,0,78.16666666666667,107.0,0.389937106918239
693519,FFF,0,0.30365717,Low,0,engagement_span,1.0335151,mean_score,dropout_modules,256.0,0,61.0,49.0,-0.6708860759493671
693573,FFF,1,0.9994981,High,1,engagement_span,3.7147796,engagement_decline,dropout_modules,69.0,1,88.75,25.0,0.9989130434782608
693628,FFF,0,0.035156485,Low,0,engagement_span,1.5102913,dropout_modules,num_unsubmitted,287.0,0,74.33333333333333,150.0,-0.5299860529986054
693629,FFF,1,0.99982494,High,1,engagement_span,3.0691836,engagement_decline,mean_score,38.0,0,0.0,7.0,0.9705882352941176
693764,FFF,0,0.06795096,Low,0,dropout_modules,0.6221155,engagement_span,mean_score,238.0,0,78.45454545454545,44.0,-2.0
693806,FFF,0,0.0049789306,Low,0,engagement_span,1.5438906,mean_score,dropout_modules,279.0,0,95.41666666666669,167.0,-1.3770666666666669
693812,FFF,1,0.99990404,High,1,engagement_span,3.5118275,engagement_decline,dropout_modules,69.0,2,94.0,20.0,0.9984939759036144
693873,FFF,1,0.02876491,Low,0,engagement_span,1.9095194,mean_score,dropout_modules,249.0,0,87.875,57.0,0.409652076318743
693903,FFF,0,0.001973006,Low,0,engagement_span,1.4814367,mean_score,dropout_modules,276.0,0,88.25,157.0,-1.59874213836478
693906,FFF,1,0.99976665,High,1,engagement_span,3.5203977,engagement_decline,dropout_modules,117.0,1,84.33333333333333,49.0,0.9940688018979834
693907,FFF,0,0.019631844,Low,0,engagement_span,1.463477,dropout_modules,studied_credits,287.0,0,78.25,147.0,-0.957037037037037
694059,FFF,1,0.99886274,High,1,engagement_span,3.4867477,mean_score,late_clicks,0.0,0,0.0,0.0,0.0
694128,FFF,0,0.0039405394,Low,0,engagement_span,1.5791566,mean_score,dropout_modules,285.0,0,87.54545454545455,92.0,-0.3752515090543259
694144,FFF,0,0.0032089148,Low,0,engagement_span,1.5598273,mean_score,dropout_modules,287.0,0,89.08333333333333,155.0,-0.4090909090909091
694221,FFF,1,0.47504944,Medium,0,engagement_span,1.3743646,mean_score,min_score,244.0,0,55.142857142857146,54.0,-0.1085106382978723
694272,FFF,1,0.9999095,High,1,engagement_span,2.806908,mean_score,engagement_decline,4.0,1,0.0,2.0,0.9655172413793104
694284,FFF,1,0.99966896,High,1,engagement_span,3.5191479,engagement_decline,dropout_modules,152.0,1,82.66666666666667,46.0,0.9258555133079848
694376,FFF,1,0.99972886,High,1,engagement_span,3.7754483,engagement_decline,num_unsubmitted,58.0,0,83.0,19.0,0.9980732177263968
694415,FFF,1,0.99975735,High,1,engagement_span,3.008442,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
694428,FFF,0,0.13012269,Low,0,engagement_span,0.9153609,dropout_modules,num_unsubmitted,241.0,0,73.33333333333333,35.0,-2.0
694456,FFF,0,0.14208569,Low,0,engagement_span,1.2869626,dropout_modules,num_unsubmitted,251.0,0,77.36363636363636,42.0,-0.1726519337016574
694464,FFF,1,0.9999038,High,1,engagement_span,2.823169,mean_score,engagement_decline,5.0,1,0.0,2.0,0.9375
694536,FFF,1,0.9998921,High,1,engagement_span,2.9390996,engagement_decline,num_unsubmitted,28.0,2,44.0,5.0,0.9915966386554622
694622,FFF,0,0.02454034,Low,0,engagement_span,1.5955842,dropout_modules,num_unsubmitted,279.0,0,73.58333333333333,192.0,0.0040691759918616
694669,FFF,1,0.9998927,High,1,engagement_span,2.7708523,mean_score,engagement_decline,39.0,1,0.0,27.0,0.9960629921259844
694715,FFF,1,0.99975103,High,1,engagement_span,3.073851,mean_score,engagement_decline,2.0,0,0.0,2.0,0.8888888888888888
694716,FFF,0,0.0030893588,Low,0,engagement_span,1.4436827,mean_score,dropout_modules,270.0,0,91.41666666666669,121.0,-1.502572898799314
694827,FFF,0,0.024565369,Low,0,engagement_span,1.3711857,dropout_modules,num_unsubmitted,249.0,0,74.25,91.0,-0.085820895522388
694836,FFF,0,0.33142778,Medium,0,engagement_span,1.083665,mean_score,dropout_modules,242.0,0,59.833333333333336,74.0,-0.2006802721088435
694848,FFF,0,0.0036799703,Low,0,engagement_span,1.4274317,mean_score,dropout_modules,255.0,0,94.75,115.0,-0.1757134862898713
695090,FFF,0,0.1340395,Low,0,engagement_span,1.147894,dropout_modules,engagement_decline,268.0,0,68.0,46.0,-2.0
695169,FFF,0,0.004100753,Low,0,engagement_span,1.2626688,mean_score,dropout_modules,253.0,0,90.45454545454544,70.0,-2.0
695220,FFF,1,0.999765,High,1,engagement_span,2.823494,engagement_decline,num_unsubmitted,58.0,1,66.0,17.0,0.9967532467532468
695250,FFF,1,0.99963665,High,1,engagement_span,3.7261364,engagement_decline,dropout_modules,98.0,1,89.33333333333333,72.0,0.9825581395348836
695251,FFF,1,0.999882,High,1,engagement_span,3.5050917,engagement_decline,num_unsubmitted,111.0,1,92.0,23.0,0.9933333333333332
695369,FFF,1,0.99981266,High,1,engagement_span,2.9517074,engagement_decline,mean_score,132.0,2,39.5,39.0,0.9351740696278512
695380,FFF,1,0.9999167,High,1,engagement_span,2.7298954,engagement_decline,mean_score,34.0,1,0.0,9.0,0.9947089947089948
695416,FFF,1,0.99974686,High,1,engagement_span,3.0208514,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
695449,FFF,1,0.9997465,High,1,engagement_span,2.992307,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
695471,FFF,0,0.0128155425,Low,0,engagement_span,1.4992982,dropout_modules,mean_score,258.0,0,80.66666666666667,65.0,0.0792682926829268
695485,FFF,0,0.07839229,Low,0,engagement_span,1.044845,dropout_modules,num_unsubmitted,241.0,0,75.58333333333333,44.0,-0.6895640686922061
695550,FFF,1,0.9816907,High,1,engagement_decline,2.6552615,num_unsubmitted,engagement_span,242.0,0,92.0,29.0,0.9556868537666174
695574,FFF,1,0.99968135,High,1,engagement_span,2.9913416,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
695637,FFF,0,0.006021224,Low,0,engagement_span,1.6127858,mean_score,dropout_modules,276.0,0,92.0,156.0,0.1111111111111111
695676,FFF,1,0.9996549,High,1,engagement_span,3.2789876,engagement_decline,dropout_modules,65.0,1,86.0,13.0,0.9974747474747476
695700,FFF,1,0.84332174,High,1,engagement_span,1.4997418,num_unsubmitted,submission_rate,256.0,0,71.0,49.0,0.5963855421686747
695729,FFF,0,0.036958914,Low,0,engagement_span,1.5377965,dropout_modules,early_clicks,282.0,0,67.16666666666667,178.0,-0.5428571428571428
695748,FFF,1,0.9998485,High,1,engagement_span,3.6159563,engagement_decline,dropout_modules,69.0,1,84.0,49.0,0.9991701244813278
695764,FFF,1,0.99973196,High,1,engagement_span,3.0027812,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
695803,FFF,0,0.004534517,Low,0,engagement_span,1.6590668,mean_score,dropout_modules,282.0,0,86.33333333333333,133.0,-0.0010940919037199
695825,FFF,1,0.99771583,High,1,engagement_span,3.1188657,dropout_modules,early_clicks,176.0,1,66.4,112.0,0.7093970668115155
695869,FFF,0,0.0016896188,Low,0,engagement_span,1.5194885,mean_score,dropout_modules,267.0,0,85.75,192.0,-0.9452768729641694
695879,FFF,1,0.9999249,High,1,engagement_span,2.9019291,engagement_decline,num_unsubmitted,33.0,1,48.0,13.0,0.9953703703703703
695926,FFF,1,0.9990528,High,1,engagement_span,3.9475338,engagement_decline,num_unsubmitted,140.0,0,73.0,53.0,0.9576923076923076
695964,FFF,1,0.99984765,High,1,engagement_span,2.8935215,engagement_decline,num_unsubmitted,42.0,1,50.0,7.0,0.9935897435897436
696039,FFF,1,0.82929224,High,1,mean_score,1.2808468,engagement_span,min_score,270.0,0,55.6,49.0,-0.6884498480243161
696043,FFF,0,0.0021649892,Low,0,engagement_span,1.406846,mean_score,dropout_modules,275.0,0,89.58333333333333,108.0,-2.0
696071,FFF,1,0.99967647,High,1,engagement_span,3.6397595,engagement_decline,dropout_modules,84.0,1,63.2,49.0,0.9993364299933644
696082,FFF,0,0.0020301184,Low,0,engagement_span,1.4500017,mean_score,dropout_modules,271.0,0,89.08333333333333,161.0,-2.0
696091,FFF,1,0.9999002,High,1,engagement_span,2.7935503,engagement_decline,mean_score,17.0,1,0.0,6.0,0.9850746268656716
696188,FFF,0,0.048661307,Low,0,engagement_span,1.1060501,dropout_modules,num_unsubmitted,270.0,0,77.0,43.0,-2.0
696253,FFF,1,0.99988914,High,1,engagement_span,2.9097476,mean_score,dropout_modules,10.0,2,0.0,2.0,0.875
696275,FFF,0,0.0015046299,Low,0,engagement_span,1.5844542,mean_score,dropout_modules,271.0,0,88.41666666666667,175.0,-0.5086505190311419
696276,FFF,1,0.99967957,High,1,engagement_span,3.0264542,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
696318,FFF,0,0.00567275,Low,0,engagement_span,1.5285805,dropout_modules,mean_score,284.0,0,80.66666666666667,131.0,-1.3504901960784317
696329,FFF,0,0.0030896668,Low,0,engagement_span,1.6008321,mean_score,dropout_modules,285.0,0,95.08333333333331,169.0,-0.3689533861037818
696347,FFF,0,0.0047580623,Low,0,engagement_span,1.4275633,mean_score,dropout_modules,278.0,0,86.66666666666667,156.0,-1.8270303781773092
696364,FFF,0,0.04358852,Low,0,engagement_span,1.4060491,dropout_modules,num_unsubmitted,272.0,0,72.58333333333333,103.0,-0.4414414414414414
696410,FFF,1,0.9998567,High,1,engagement_span,3.3114917,engagement_decline,num_unsubmitted,29.0,1,94.0,14.0,0.9967948717948718
696456,FFF,1,0.99988616,High,1,engagement_span,3.306028,engagement_decline,num_unsubmitted,69.0,0,46.0,13.0,0.9952153110047848
696583,FFF,1,0.1994883,Low,0,dropout_modules,0.61581814,mean_score,engagement_span,233.0,0,80.0,48.0,-0.3977110157367668
696615,FFF,1,0.999097,High,1,engagement_span,3.7232726,engagement_decline,num_unsubmitted,89.0,0,72.33333333333333,11.0,0.9974747474747476
696653,FFF,1,0.99792874,High,1,engagement_span,4.1314735,engagement_decline,num_unsubmitted,108.0,0,68.33333333333333,36.0,0.7953216374269005
696659,FFF,0,0.07020943,Low,0,engagement_span,1.3172374,dropout_modules,num_unsubmitted,273.0,0,71.41666666666667,116.0,-1.224431818181818
696662,FFF,0,0.003084959,Low,0,engagement_span,1.59666,mean_score,dropout_modules,286.0,0,91.16666666666669,217.0,-0.79959040374488
696664,FFF,1,0.99963427,High,1,engagement_span,2.9901223,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
696666,FFF,1,0.6283127,Medium,1,mean_score,1.0721126,engagement_span,dropout_modules,243.0,0,57.66666666666666,36.0,-2.0
696671,FFF,0,0.027506668,Low,0,engagement_span,1.4978806,dropout_modules,num_unsubmitted,284.0,0,74.25,95.0,-0.0730816077953715
696672,FFF,0,0.084155425,Low,0,engagement_span,0.755056,dropout_modules,num_unsubmitted,257.0,0,73.27272727272727,43.0,-2.0
696674,FFF,0,0.13757932,Low,0,engagement_span,1.0531065,dropout_modules,mean_score,256.0,0,68.45454545454545,64.0,-2.0
696678,FFF,0,0.020331416,Low,0,engagement_span,1.1451186,dropout_modules,mean_score,255.0,0,80.25,120.0,-2.0
696729,FFF,0,0.038830776,Low,0,engagement_span,1.4911908,dropout_modules,num_unsubmitted,282.0,0,71.16666666666667,189.0,-0.7372742200328407
696943,FFF,1,0.99989474,High,1,engagement_span,2.7583554,engagement_decline,mean_score,16.0,1,0.0,7.0,0.9932432432432432
696981,FFF,1,0.9996954,High,1,engagement_span,3.022423,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
696985,FFF,1,0.99963427,High,1,engagement_span,2.9901223,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
697027,FFF,1,0.70866454,High,1,engagement_decline,2.0318263,engagement_span,early_clicks,247.0,0,76.28571428571429,123.0,0.8461538461538461
697042,FFF,1,0.99923325,High,1,engagement_span,3.307076,engagement_decline,dropout_modules,66.0,1,74.25,40.0,0.9993390614672836
697114,FFF,0,0.017524714,Low,0,dropout_modules,0.7152354,mean_score,engagement_span,227.0,0,81.58333333333333,28.0,-2.0
697160,FFF,1,0.9998652,High,1,engagement_span,3.3445427,engagement_decline,num_unsubmitted,42.0,0,56.0,11.0,0.9937888198757764
697192,FFF,1,0.9998381,High,1,engagement_span,3.2868195,engagement_decline,num_unsubmitted,51.0,1,90.0,20.0,0.9972826086956522
697204,FFF,1,0.9995608,High,1,engagement_span,3.0202389,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
697215,FFF,1,0.9998456,High,1,engagement_span,2.9197135,engagement_decline,mean_score,44.0,1,0.0,22.0,0.998272884283247
697255,FFF,0,0.002431423,Low,0,engagement_span,1.6046972,mean_score,dropout_modules,276.0,0,86.91666666666667,98.0,-0.4576362655153804
697257,FFF,1,0.9997204,High,1,engagement_span,2.9907813,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
697299,FFF,1,0.9998216,High,1,engagement_span,3.2277055,engagement_decline,num_unsubmitted,39.0,1,84.0,14.0,0.9950980392156864
697438,FFF,1,0.9960646,High,1,dropout_modules,1.9578815,engagement_span,engagement_decline,207.0,1,84.375,98.0,0.6991676575505351
697478,FFF,0,0.048047762,Low,0,engagement_span,1.4332161,dropout_modules,num_unsubmitted,279.0,0,73.36363636363636,79.0,-0.4753901560624249
697529,FFF,1,0.99983823,High,1,engagement_span,2.8723404,mean_score,engagement_decline,41.0,1,0.0,4.0,0.8333333333333334
697554,FFF,1,0.9998617,High,1,engagement_span,3.0323048,mean_score,dropout_modules,1.0,2,0.0,2.0,0.75
697581,FFF,1,0.9996642,High,1,engagement_span,3.0208979,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
697665,FFF,1,0.99989736,High,1,engagement_span,2.8869298,engagement_decline,num_unsubmitted,50.0,1,46.0,9.0,0.9910714285714286
697878,FFF,0,0.007547852,Low,0,engagement_span,1.4919192,mean_score,dropout_modules,280.0,0,85.33333333333333,86.0,-1.3651037663335897
697998,FFF,0,0.50567144,Medium,1,dropout_modules,1.8318379,engagement_span,num_unsubmitted,278.0,1,78.875,99.0,0.1859545004945598
698015,FFF,0,0.025240567,Low,0,engagement_span,1.0863926,dropout_modules,mean_score,272.0,0,78.83333333333333,49.0,-2.0
698020,FFF,1,0.99992883,High,1,engagement_span,2.9280045,engagement_decline,mean_score,64.0,1,8.0,19.0,0.9984326018808778
698112,FFF,1,0.99978036,High,1,engagement_span,3.1802619,engagement_decline,dropout_modules,58.0,2,58.0,20.0,0.9970760233918128
698157,FFF,1,0.9998441,High,1,engagement_span,3.0092204,engagement_decline,mean_score,24.0,0,0.0,8.0,0.9925373134328358
698193,FFF,1,0.9998118,High,1,engagement_span,3.5844915,engagement_decline,num_unsubmitted,78.0,0,60.0,22.0,0.9969325153374232
698233,FFF,1,0.9998491,High,1,engagement_span,2.8582766,mean_score,late_clicks,11.0,1,0.0,3.0,0.8333333333333334
698237,FFF,1,0.9995608,High,1,engagement_span,3.0202389,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
698278,FFF,1,0.9998485,High,1,engagement_span,3.298203,engagement_decline,dropout_modules,54.0,1,69.0,42.0,0.9993238674780256
698384,FFF,0,0.0035709604,Low,0,engagement_span,1.5832646,dropout_modules,mean_score,274.0,0,80.08333333333333,144.0,-0.3462132921174652
698407,FFF,1,0.9982987,High,1,engagement_decline,2.358292,num_unsubmitted,late_clicks,215.0,0,56.0,13.0,0.9541284403669724
698485,FFF,0,0.026368184,Low,0,engagement_span,1.4076207,mean_score,dropout_modules,271.0,0,80.75,62.0,-0.8871635610766045
698656,FFF,0,0.055232156,Low,0,engagement_span,1.4379367,dropout_modules,num_unsubmitted,273.0,0,77.33333333333333,88.0,-0.436429215509468
698762,FFF,1,0.99984133,High,1,engagement_span,3.2076545,engagement_decline,dropout_modules,48.0,1,72.0,17.0,0.9977272727272728
699126,FFF,0,0.19037771,Low,0,engagement_span,0.82312936,dropout_modules,num_unsubmitted,253.0,0,73.0,27.0,-2.0
699127,FFF,1,0.56362283,Medium,1,engagement_span,0.8699636,avg_daily_clicks,mean_score,244.0,0,61.16666666666666,22.0,-2.0
699128,FFF,0,0.3054129,Low,0,engagement_span,1.12336,dropout_modules,min_score,252.0,0,71.5,66.0,-0.0523715415019762
836614,FFF,1,0.9992803,High,1,engagement_span,3.8288114,engagement_decline,late_clicks,82.0,0,71.0,32.0,0.9992625368731564
884652,FFF,1,0.9999094,High,1,engagement_span,3.6139154,engagement_decline,dropout_modules,69.0,1,74.0,34.0,0.9990494296577946
895524,FFF,0,0.0024805157,Low,0,engagement_span,1.6435903,mean_score,dropout_modules,272.0,0,94.58333333333331,267.0,-0.2969802845021213
900936,FFF,1,0.9999485,High,1,engagement_span,2.7936878,engagement_decline,mean_score,16.0,1,0.0,4.0,0.979591836734694
1021350,FFF,1,0.94699335,High,1,num_unsubmitted,0.90446657,engagement_decline,engagement_span,229.0,0,61.333333333333336,37.0,0.6454720616570327
1042726,FFF,1,0.3777862,Medium,0,engagement_span,1.1897832,dropout_modules,num_unsubmitted,244.0,0,69.5,37.0,0.3361669242658423
1318759,FFF,0,0.030420369,Low,0,engagement_span,1.1246381,dropout_modules,early_clicks,250.0,0,75.75,165.0,-0.6454971369078605
1348205,FFF,0,0.0015747839,Low,0,engagement_span,1.696585,mean_score,dropout_modules,280.0,0,95.0,164.0,-0.0900070871722182
1391717,FFF,0,0.0064319656,Low,0,engagement_span,1.4668262,mean_score,dropout_modules,270.0,0,88.75,69.0,-0.7526178010471204
1409532,FFF,1,0.8721676,High,1,engagement_span,1.571286,engagement_decline,mean_score,274.0,0,52.5,118.0,0.7086307592472421
1413902,FFF,1,0.42436758,Medium,0,engagement_span,1.3549767,mean_score,min_score,284.0,0,60.5,114.0,-0.7475474166121648
1424608,FFF,1,0.99971586,High,1,engagement_span,3.2836165,engagement_decline,num_unsubmitted,55.0,1,88.0,8.0,0.9956331877729258
1448966,FFF,0,0.03781594,Low,0,mean_score,0.7956476,engagement_span,dropout_modules,236.0,0,84.33333333333333,34.0,-2.0
1449171,FFF,1,0.99985075,High,1,engagement_span,2.8387063,engagement_decline,mean_score,31.0,1,0.0,15.0,0.997326203208556
1450604,FFF,0,0.36413923,Medium,0,dropout_modules,1.449247,engagement_span,mean_score,277.0,1,80.41666666666667,113.0,-1.6010928961748634
1459010,FFF,1,0.99991286,High,1,engagement_span,3.0555012,engagement_decline,mean_score,30.0,2,0.0,30.0,0.9994769874476988
1473878,FFF,0,0.06910158,Low,0,engagement_span,1.5268035,dropout_modules,early_clicks,286.0,0,72.91666666666667,120.0,-0.0084685956245589
1477284,FFF,1,0.9994541,High,1,engagement_span,3.604985,engagement_decline,dropout_modules,134.0,1,86.0,62.0,0.8440771349862259
1501577,FFF,0,0.008748849,Low,0,engagement_span,1.3958297,mean_score,dropout_modules,265.0,0,92.1904761904762,135.0,-0.9932236205227492
1514245,FFF,1,0.99987304,High,1,engagement_span,3.8094497,engagement_decline,dropout_modules,115.0,3,83.0,89.0,0.9982653946227232
1532711,FFF,1,0.9994547,High,1,engagement_span,3.8553605,dropout_modules,num_unsubmitted,109.0,1,79.0,26.0,0.7614678899082569
1537796,FFF,1,0.9999403,High,1,engagement_span,2.9911888,engagement_decline,mean_score,35.0,1,0.0,29.0,0.9983844911147012
1585671,FFF,0,0.0017266498,Low,0,engagement_span,1.385514,mean_score,dropout_modules,254.0,0,93.0,107.0,-1.182451253481894
1588621,FFF,1,0.9995982,High,1,engagement_span,2.823689,engagement_decline,dropout_modules,173.0,2,84.75,67.0,0.9823562891291976
1603549,FFF,0,0.0026847827,Low,0,engagement_span,1.3399057,mean_score,score_std,263.0,0,84.33333333333333,98.0,-2.0
1629444,FFF,1,0.9998305,High,1,engagement_span,3.0250392,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
1631797,FFF,0,0.01304328,Low,0,engagement_span,1.8268689,mean_score,dropout_modules,256.0,0,84.625,66.0,-0.3415682062298603
1639699,FFF,0,0.037209243,Low,0,engagement_span,0.6494854,dropout_modules,mean_score,237.0,0,79.08333333333333,98.0,-0.8951382268827455
1640680,FFF,0,0.01863122,Low,0,engagement_span,1.2761242,mean_score,dropout_modules,242.0,0,80.72727272727273,112.0,-1.745578231292517
1658963,FFF,0,0.045433827,Low,0,engagement_span,1.4623501,mean_score,num_unsubmitted,281.0,0,80.0,92.0,-0.6636726546906188
1677677,FFF,0,0.05618675,Low,0,engagement_span,1.5151631,dropout_modules,avg_daily_clicks,281.0,0,74.18181818181819,143.0,-0.8686046511627907
1683192,FFF,1,0.99986553,High,1,engagement_span,3.2337546,engagement_decline,dropout_modules,77.0,2,68.0,17.0,0.9969325153374232
1722493,FFF,1,0.03367966,Low,0,engagement_span,1.5301392,dropout_modules,num_unsubmitted,268.0,0,66.16666666666667,206.0,0.0411311053984575
1733664,FFF,1,0.9978065,High,1,engagement_span,4.424768,engagement_decline,early_clicks,123.0,0,74.75,75.0,0.7471552555448409
1745145,FFF,1,0.9998927,High,1,engagement_span,2.799506,engagement_decline,mean_score,35.0,1,0.0,4.0,0.9915966386554622
1752994,FFF,0,0.0137999,Low,0,engagement_span,1.4795023,mean_score,dropout_modules,248.0,0,91.1818181818182,91.0,0.2464114832535885
1755594,FFF,0,0.0049530314,Low,0,engagement_span,1.696114,mean_score,dropout_modules,267.0,0,95.0,193.0,0.1729014598540146
1765045,FFF,1,0.999912,High,1,engagement_span,3.1114898,engagement_decline,dropout_modules,76.0,1,60.0,26.0,0.9971590909090908
1766102,FFF,1,0.999783,High,1,engagement_span,3.1568491,engagement_decline,mean_score,36.0,0,0.0,9.0,0.9971910112359552
1771775,FFF,0,0.06773601,Low,0,engagement_span,1.2818757,dropout_modules,mean_score,256.0,0,78.5,64.0,-0.9866666666666668
1796402,FFF,0,0.05015019,Low,0,engagement_span,1.5248979,dropout_modules,num_unsubmitted,276.0,0,77.45454545454545,88.0,-0.6167056986729118
1810759,FFF,0,0.025898937,Low,0,engagement_span,1.4659461,dropout_modules,mean_score,280.0,0,78.66666666666667,93.0,-1.774074074074074
1816458,FFF,0,0.003478077,Low,0,engagement_span,1.5838766,mean_score,dropout_modules,287.0,0,93.41666666666669,180.0,-1.3862504151444703
1817710,FFF,0,0.0028103283,Low,0,engagement_span,1.4449507,mean_score,dropout_modules,279.0,0,91.08333333333331,133.0,-2.0
1818385,FFF,0,0.098595664,Low,0,engagement_span,1.468146,dropout_modules,early_clicks,278.0,0,73.45454545454545,129.0,-0.6352059925093633
1836241,FFF,0,0.0024739467,Low,0,engagement_span,1.5255607,mean_score,dropout_modules,265.0,0,86.0,158.0,-1.2205513784461153
1837138,FFF,0,0.0030003935,Low,0,engagement_span,1.7195989,mean_score,dropout_modules,286.0,0,93.66666666666669,248.0,0.1186371657391068
1856869,FFF,1,0.08492842,Low,0,engagement_span,1.3387412,dropout_modules,mean_score,273.0,0,71.45454545454545,93.0,-0.6705107084019769
1866233,FFF,1,0.99679935,High,1,engagement_span,3.5023286,dropout_modules,num_of_prev_attempts,161.0,1,81.0,60.0,0.4771341463414634
1871598,FFF,0,0.00196094,Low,0,engagement_span,1.681641,mean_score,dropout_modules,286.0,0,94.41666666666669,269.0,0.2231170061582188
1871684,FFF,0,0.16901854,Low,0,engagement_span,1.3402706,dropout_modules,mean_score,271.0,0,66.0,82.0,-0.3720930232558139
1873360,FFF,1,0.99993336,High,1,engagement_span,2.8226314,engagement_decline,mean_score,9.0,1,0.0,4.0,0.9852941176470588
1877902,FFF,0,0.0048627537,Low,0,engagement_span,1.554552,mean_score,dropout_modules,263.0,0,88.41666666666667,136.0,-0.3319349764027268
1879321,FFF,0,0.0034291267,Low,0,engagement_span,1.66165,mean_score,dropout_modules,284.0,0,93.41666666666669,182.0,-0.0698561784561197
1881231,FFF,0,0.009362362,Low,0,engagement_span,1.4977374,mean_score,dropout_modules,278.0,0,85.33333333333333,62.0,-0.6619090098126673
1887108,FFF,0,0.00111859,Low,0,engagement_span,1.6007552,mean_score,dropout_modules,282.0,0,92.83333333333331,197.0,-1.2299202942979768
1889752,FFF,0,0.1658032,Low,0,engagement_span,1.30234,dropout_modules,early_clicks,264.0,0,70.41666666666667,113.0,-0.2658514492753623
1895399,FFF,1,0.9998876,High,1,engagement_span,3.2166145,mean_score,dropout_modules,0.0,2,0.0,0.0,0.0
1929219,FFF,1,0.9998448,High,1,engagement_span,3.2591488,mean_score,dropout_modules,0.0,2,0.0,0.0,0.0
1944167,FFF,1,0.9974504,High,1,engagement_span,3.6899679,num_unsubmitted,engagement_decline,143.0,0,57.66666666666666,30.0,0.6641975308641975
1948159,FFF,0,0.7062244,High,1,dropout_modules,1.7596408,engagement_span,num_of_prev_attempts,284.0,1,94.93333333333334,189.0,0.392980320551836
1961652,FFF,1,0.99921393,High,1,engagement_span,1.8934324,engagement_decline,num_unsubmitted,188.0,1,55.0,22.0,0.9924242424242424
1962049,FFF,0,0.0230042,Low,0,engagement_span,1.607502,dropout_modules,num_unsubmitted,267.0,0,75.83333333333333,191.0,-0.3183561643835616
1962062,FFF,1,0.7149946,High,1,engagement_span,1.6768345,engagement_decline,dropout_modules,257.0,0,80.66666666666667,47.0,0.7564208782104391
1972092,FFF,0,0.045644797,Low,0,engagement_span,1.5395509,dropout_modules,num_unsubmitted,278.0,0,67.25,189.0,-0.007883565797453
1972368,FFF,1,0.99981683,High,1,engagement_span,3.0525737,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
1995177,FFF,0,0.0036585496,Low,0,engagement_span,1.6622366,mean_score,dropout_modules,286.0,0,88.58333333333333,157.0,-0.2634338138925295
1998834,FFF,0,0.047599502,Low,0,engagement_span,1.268892,mean_score,dropout_modules,281.0,0,81.0,73.0,-1.3551637279596978
2017487,FFF,0,0.001390291,Low,0,engagement_span,1.614983,mean_score,dropout_modules,279.0,0,89.83333333333333,215.0,-0.4672353625436216
2020628,FFF,0,0.09771427,Low,0,engagement_span,1.5411592,min_score,dropout_modules,282.0,0,70.5,215.0,-0.0037174721189591
2026075,FFF,1,0.997919,High,1,engagement_span,3.2161472,dropout_modules,early_clicks,177.0,1,75.5,112.0,-0.1588310038119441
2028523,FFF,1,0.9998406,High,1,engagement_span,3.1857567,engagement_decline,dropout_modules,94.0,1,67.5,12.0,0.979527559055118
2029571,FFF,1,0.9993299,High,1,engagement_span,3.2435913,dropout_modules,early_clicks,175.0,1,83.5,66.0,0.7474332648870636
2035700,FFF,0,0.010477536,Low,0,engagement_span,1.4997059,mean_score,num_unsubmitted,278.0,0,82.80952380952381,206.0,-0.717391304347826
2036893,FFF,1,0.9999089,High,1,engagement_span,3.529436,engagement_decline,dropout_modules,104.0,1,74.0,42.0,0.9992254066615028
2047575,FFF,0,0.0012475413,Low,0,engagement_span,1.6426368,mean_score,dropout_modules,279.0,0,88.58333333333333,143.0,-0.0861913357400722
2065972,FFF,0,0.011623803,Low,0,engagement_span,1.4560738,mean_score,dropout_modules,264.0,0,79.66666666666667,90.0,-0.4884579870729455
2067799,FFF,1,0.947925,High,1,engagement_span,2.1128333,dropout_modules,submission_rate,196.0,0,75.33333333333333,29.0,0.351985559566787
2071670,FFF,1,0.99987316,High,1,engagement_span,3.1001656,mean_score,dropout_modules,0.0,1,0.0,0.0,0.0
2081123,FFF,0,0.01286964,Low,0,engagement_span,1.2807246,mean_score,dropout_modules,279.0,0,81.33333333333333,96.0,-2.0
